"003-2024";;;;;;;;;;;;"7285-2023";;;;"28/02/2024";"VENCIDO";"SOFTPLAN PLANEJAMENTO E SISTEMAS S/A";;;;"28/02/2024";;;;"28/02/2025";;;;"R$ 155.084,91";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE DISPONIBILIZAÇÃO DE LICENÇA DE USO MENSAL DA SOLUÇÃO INTEGRADA DE GESTÃO DE PROCESSOS JUDICIAIS ELETRÔNICOS PARA PROCURADORIAS, PARA A INFORMATIZAÇÃO DA PROCURADORIA DO MUNICIPIO DE ALAGOINHAS, NO ÂMBITO DA EXECUÇÃO FISCAL, DO CONTENCIOSO JUDICIAL EM GERAL E SAJ INSIGHTS LITE.";;;;;;;;;;;;;;;;;;;;
"004-2023";;;;;;;;;;;;"13097-2022";;;;"23/02/2023";"VENCIDO";"NAS CONSULTORIA E SERVICOS DE ENGENHARIA EIRELI";;;;"23/02/2023";;;;"23/02/2024";;;;"R$ 227.896,05";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"EXECUÇÃO DE MANUTENÇÃO DE ESTRADA VICINAL NA COMUNIDADE DE DIZAI NO MUNICÍPIO DE ALAGOINHAS, CONFORME CONTRATO DE REPASSE N° 913270/2021/MAPA/CAIXA";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"004-2024";;;;;;;;;;;;"9010";;;;"29/01/2024";"VENCIDO";"SANTOS NETO & BOA SORTE ADVOGADOS ASSOCIADOS";;;;"29/01/2024";;;;"29/01/2025";;;;"R$ 298.800,00";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE ASSESSORIA E CONSULTORIA NA ÁREA TRIBUTÁRIA RELATIVOS A REPASSE DE RECEITAS QUE PERTECEM AO MUNICÍPIO, ASSESSORAMENTO EM AUDITORIAS FISCAIS E NA ELABORAÇÃO DE LEGISLAÇÃO PROPRIA, E ASSESSORIA E CONSULTORIA PARA APURAÇÃO DO ÍNDICE DE VALOR ADICIONADO DO ICMS.";;;;;;;;;;;;;;;;;;;;
"004-2025";;;;;;;;;;;;"11662";;;;"03/02/2025";"VENCIDO";"AILTON CORREIA MARTINS EPP";;;;"04/02/2025";;;;"02/02/2026";;;;"R$ 13.790,00";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"PRESTAÇÃO DE SERVIÇO EPSECIALIZADO EM PLATAFORMA WEB PARA HOSPEDAGEM DE WEBSITE INSTITUCIONAL COM OS SUBDOMINIOS, CERTIFICADO SSL WILDCARD, BEM COMO SERVIÇOS DE HOSPEDAGEM DE WEBMAIL COM SUPORTE INTEGRADO";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;


"Contabilis - Desenvolvido por 3Tecnos Tecnologia  /   /       Chave do Filtro: KM4N-XALJ-MBKY-ALLJ-8D7S
SPID: 8216";;;;;;;;;;;;;;;;;;;;"";;;;;"Página 1 de 34";;;;;;;
"ESTADO DA BAHIA";;;;;;;;;;;;;;;;;"";;;;;;;;
;;;;;;;;;;;;;;;;
"PREFEITURA MUNICIPAL DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;;;;;;;
"Relação de Contratos";;;;;;;;;;;;;;;;;;;;;;;;;;

"ABRIL/2026";;;;;

"Contrato";;;;;;;;;;;;"Processo";;;;"Assinatura";"Situação";"Credor/Fornecedor";;;;"Vigência";;;;;;;;"Valor";;
;;;;;;;;;;;;;;;;;;;;;;"Início";;;;"Fim";;;;;;
"005-2024";;;;;;;;;;;;"336-2023";;;;"08/02/2024";"VENCIDO";"COOPERATIVA DOS AGRICULTORES FAMILIARES E ECONOMIA SOLIDÁRIA DO LITORAL NORTE E AGRESTE DE ALAGOINHA - BAHIA";;;;"08/02/2024";;;;"08/02/2025";;;;"R$ 1.559.997,05";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"É objeto desta contratação é a Chamada Pública é a aquisição de gêneros alimentícios da agricultura familiar para a alimentação escolar, contemplando os alunos da Educação Infantil, Ensino Fundamental, Educação de Jovens e Adultos (EJA) e Atendimento Educacional Especializado (AEE), de acordo com os quantitativos e especificações constantes neste Termo de Referência, para entrega parcelada, semanalmente ou quinzenalmente de acordo com a solicitação da SEDUC, verba FNDE/PNAE/DIVERSOS PROGRAMAS, descritos nos itens enumerados na Cláusula sexta, todos de acordo com a CHAMADA PÚBLICA n.º002/2023, o qual fica fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição.";;;;;;;;;;;;;;;;;;;;
"006-2024";;;;;;;;;;;;"336-2023";;;;"08/02/2024";"VENCIDO";"ASSOCIAÇÃO DO DESENVOLVIMENTO DO BAIXO SUL - ADEBASUL";;;;"08/02/2024";;;;"08/02/2025";;;;"R$ 1.294.195,30";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"É objeto desta contratação é a Chamada Pública é a aquisição de gêneros alimentícios da agricultura familiar para a alimentação escolar, contemplando os alunos da Educação Infantil, Ensino Fundamental, Educação de Jovens e Adultos (EJA) e Atendimento Educacional Especializado (AEE), de acordo com os quantitativos e especificações constantes neste Termo de Referência, para entrega parcelada, semanalmente ou quinzenalmente de acordo com a solicitação da SEDUC, verba FNDE/PNAE/DIVERSOS PROGRAMAS, descritos nos itens enumerados na Cláusula sexta, todos de acordo com a CHAMADA PÚBLICA n.º002/2023, o qual fica fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição.";;;;;;;;;;;;;;;;;;;;
"007-2024";;;;;;;;;;;;"138-2024";;;;"29/01/2024";"VENCIDO";"AILTON CORREIA MARTINS EPP";;;;"29/01/2024";;;;"29/01/2025";;;;"R$ 105.209,00";;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"AQUISIÇÃO DE TONERS NOVOS E RECARREGADOS BEM COMO A TROCA DE CHIP, LÂMINA, ROLO MAGNÉTICO, CILINDRO, MANUTENÇÃO PREVENTIVA E CONSERTOS DAS IMPRESSORAS, COM REPOSIÇÃO DE PEÇAS PARA ATENDER DEPARTAMENTOS DA SEMAS – SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL DO MUNICÍPIO DE ALAGOINHAS/BAHIA";;;;;;;;;;;;;;;;;;;;
"008-2024";;;;;;;;;;;;"9856-2022";;;;"29/01/2024";"VENCIDO";"BAHIA COMÉRCIO E SERVIÇOS LTDA";;;;"29/01/2024";;;;"29/01/2025";;;;"R$ 41.896,92";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PARA OTIMIZAR AS ATIVIDADES DOS DIVERSOS PROGRAMAS E ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL DO MUNICÍPIO DE ALAGOINHAS-BA";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"009-2024";;;;;;;;;;;;"10150-2023";;;;"15/02/2024";"VENCIDO";"SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI";;;;"15/02/2024";;;;"15/02/2025";;;;"R$ 350.214,80";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"O presente Contrato tem como objeto a CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇO DE EXECUÇÃO DO PTS – PROJETO TÉCNICO SOCIAL DO RESIDENCIAL URUPIARA.";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"011-2023";;;;;;;;;;;;"8684-2021";;;;"03/02/2023";"VENCIDO";"F. R. SERVICOS MEDICOS LTDA";;;;"03/02/2023";;;;"03/02/2024";;;;"R$ 96.000,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CREDENCIAMENTO DE PROFISSIONAlS MEDICOS PARA PRESTAÇAO DE SERViÇOS DE SAÚDE, DE FORMA COMPLEMENTAR E EXCEPCIONAL JUNTO AO SISTEMA UNICO DE SAUDE, QUE TENHAM HABILITAgAO PARAO EXERClCIO DAS FUNgOESPREVISTAS NO EDITAL, PARA ATUAgAO NAS UNIDADES DE SAÚDE, VINCULADAS A SECRETARIA MUNICIPAL DA SAUDE DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"Contabilis - Desenvolvido por 3Tecnos Tecnologia  /   /       Chave do Filtro: KM4N-XALJ-MBKY-ALLJ-8D7S
SPID: 8216";;;;;;;;;;;;;;;;;;;;"";;;;;"Página 2 de 34";;;;;;;
"ESTADO DA BAHIA";;;;;;;;;;;;;;;;;"";;;;;;;;
;;;;;;;;;;;;;;;;
"PREFEITURA MUNICIPAL DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;;;;;;;
"Relação de Contratos";;;;;;;;;;;;;;;;;;;;;;;;;;

"ABRIL/2026";;;;;

"Contrato";;;;;;;;;;;;"Processo";;;;"Assinatura";"Situação";"Credor/Fornecedor";;;;"Vigência";;;;;;;;"Valor";;
;;;;;;;;;;;;;;;;;;;;;;"Início";;;;"Fim";;;;;;
"011-2024";;;;;;;;;;;;"1019-2024";;;;"02/02/2024";"VENCIDO";"MARIA DA CONCEIÇÃO FIGUEIREDO - ME";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 100.000,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA APRESENTAÇÃO DE SHOW MUSICAL DO CANTOR EDSON GOMES NA FESTA DA SAGRADA FAMÍLIA NO DISTRITO DE BOA UNIÃO NO MUNICIPIO DE ALAGOINHAS- BAHIA.";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"012-2020";;;;;;;;;;;;"INEX0049-2019";;;;"20/01/2020";"VENCIDO";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";;;;"20/01/2020";;;;"20/01/2025";;;;"R$ 6.922,08";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"Serviços especializados de tecnologia da informação, denominado “INFOCONV”, que consiste na disponibilização do acesso à base de dados dos sistemas da Secretaria Especial da Receita Federal do Brasil (RFB)";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"012-2023";;;;;;;;;;;;"8684-2021";;;;"03/02/2023";"VENCIDO";"F. R. SERVICOS MEDICOS LTDA";;;;"03/02/2023";;;;"03/02/2024";;;;"R$ 115.200,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CREDENCIAMENTO DE PROFISSIONAIS MEDICOS PARA PRESTAÇAO DE SERViÇOS DE SAÚDE, DE FORMA  COMPLEMENTAR E
EXCEPCIONAL JUNTO AO SISTEMA ÚNICO DE SAÚDE, QUE TENHAM HABILITAÇAO PARA O EXERClCIO DAS FUNÇOES PREVISTAS NO EDITAL, PARA ATUAÇAO NAS UNIDADES DE SAÚDE, VINCULADAS A SECRETARIA MUNICIPAL DA SAÚDE DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;
"012-2024";;;;;;;;;;;;"1364/2024";;;;"02/02/2024";"VENCIDO";"ULTRA PROMOCOES E EVENTOS LTDA";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 180.000,00";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA
APRESENTAÇÃO DE SHOW MUSICAL DA BANDA ZEZO NA FESTA DE NOSSA SENHORA DA
GUIA NO DISTRITO RIACHO DA GUIA NO MUNICIPIO DE ALAGOINHAS- BAHIA";;;;;;;;;;;;;;;;;;;;
"013-2024";;;;;;;;;;;;"1316-2024";;;;"02/02/2024";"VENCIDO";"OK PRODUCOES E REPRESENTACOES ARTISTICAS LTDA";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 50.000,00";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA APRESENTAÇÃO DE SHOW MUSICAL DA BANDA KAELZINHO FERRAZ NA FESTA DE  NOSSA SENHORA DA GUIA NO DISTRITO RIACHO DA GUIA NO MUNICIPIO DE ALAGOINHAS- BAHIA.";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"014-2024";;;;;;;;;;;;"1132-2024";;;;"02/02/2024";"VENCIDO";"MULLER MAGNO SOUZA DOS SANTOS 06921307565";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 35.000,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA APRESENTAÇÃO DE SHOW MUSICAL DO ARTISTA MULLER MAGNO NA FESTA DE NOSSA SENHORA DA GUIA NO DISTRITO DO RIACHO DA GUIA DO MUNICÍPIO DE ALAGOINHAS- BAHIA";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;


"Contabilis - Desenvolvido por 3Tecnos Tecnologia  /   /       Chave do Filtro: KM4N-XALJ-MBKY-ALLJ-8D7S
SPID: 8216";;;;;;;;;;;;;;;;;;;;"";;;;;"Página 3 de 34";;;;;;;
"ESTADO DA BAHIA";;;;;;;;;;;;;;;;;"";;;;;;;;
;;;;;;;;;;;;;;;;
"PREFEITURA MUNICIPAL DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;;;;;;;
"Relação de Contratos";;;;;;;;;;;;;;;;;;;;;;;;;;

"ABRIL/2026";;;;;

"Contrato";;;;;;;;;;;;"Processo";;;;"Assinatura";"Situação";"Credor/Fornecedor";;;;"Vigência";;;;;;;;"Valor";;
;;;;;;;;;;;;;;;;;;;;;;"Início";;;;"Fim";;;;;;
"015-2023";;;;;;;;;;;;"8684-2021";;;;"14/03/2023";"VENCIDO";"CAPITH MED SERVICOS MEDICOS LTDA";;;;"14/03/2023";;;;"14/03/2024";;;;"R$ 445.500,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CREDENCIAMENTO DE PROFISSIONAIS MÉDICOS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE, DE FORMA COMPLEMENTAR E EXCEPCIUONAL JUNTO AO SISTEMA ÚNICO DE SAÚDE, QUE TENHAM HABILITAÇÃO PARA O EXERCÍCIO DAS FUNÇÕES PREVISTAS NO EDITAL, PARA ATUAÇÃO NAS UNIDADES DE SAÚDE, VINCULADAS À SECRETARIA MUNICIPAL DE SAÚDE DE ALAGOINHAS.";;;;;;;;;;;;;;;;;;;;
"015-2024";;;;;;;;;;;;"967-2024";;;;"02/02/2024";"VENCIDO";"INTENSE ENTRETENIMENTO LTDA";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 35.000,00";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA APRESENTAÇÃO DE SHOW MUSICAL DA BANDA IKARO MENDES NA FESTA DA SAGRADA FAMÍLIA NO DISTRITO DE BOA UNIÃO NO MUNICIPIO DE ALAGOINHAS- BAHIA.";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"016-2024";;;;;;;;;;;;"1352-2024";;;;"02/02/2024";"VENCIDO";"J. MARQUES DOS SANTOS";;;;"02/02/2024";;;;"02/05/2024";;;;"R$ 25.000,00";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ATRAÇÃO ARTÍSTICA PARA APRESENTAÇÃO DE SHOW MUSICAL DA BANDA D BONNÉ NA FESTA DA SAGRADA FAMÍLIA NO DISTRITO DE BOA UNIÃO NO MUNICIPIO DE ALAGOINHAS- BAHIA.";;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"017-2023";;;;;;;;;;;;"11510-2022";;;;"15/02/2023";"VENCIDO";"ASSOCIACAO BAIANA DE RECICLAGEM - ABR";;;;"15/02/2023";;;;"15/02/2024";;;;"R$ 6.354.913,08";;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE ASSOCIAÇÃO DE CATADORES DE MATERIAIS RECICLÁVEIS PARA UNIFICAÇÃO DAS COOPERATIVAS E ASSOCIAÇÕES DA CIDADE, PARA REALIZAÇÃO DE SERVIÇOS AUXILIARES NA COLETA E MANEJO CORRETO DOS RESÍDUOS SÓLIDOS URBANOS RECICLÁVEIS E/OU REUTILIZÁVEIS EM RESIDÊNCAS, ESTABELECIMENTOS COMERCIAIS, VIAS PÚBLICAS DE DIFÍCIL ACESSO, ÓRGÃOS PÚBLICOS E PRIVADOS, DISTRITOS E POVOADOS DO MUNICÍPIO DE ALAGOINHAS-BA, VISANDO A VARRIÇÃO SELETIVA, TRIAGEM E BENEFICIAMENTO DOS RESÍDUOS COLETADOS.";;;;;;;;;;;;;;;;;;;;
"018-2023";;;;;;;;;;;;"1782-2023";;;;"13/04/2023";"VENCIDO";"P ALVES CONSULTORIA E SERVICOS LTDA";;;;"13/04/2023";;;;"13/04/2024";;;;"R$ 300.000,00";;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim"

"Objeto:";;;;;;;;"CONTRATAÇÃO DE EMPRESA PARA A MODERNIZAÇÃO DDA GESTÃO DA INFORMAÇÃO, ENVOLVENDO CONSULTORIA ESPECIALIZADA EM GESTÃO DOCUMENTAL, DIGITALIZAÇÃO DE DOCUMENTOS E LICENÇA DE USO DE SISTEMA INFORMATIZADO DESTA SECRETARIA RELATIVOS A PROCESSOS DE PAGAMENTOS, DOCUMENTAÇÃO CONTÁBIL, PRESTAÇÃO DE CONTAS, PROCESSOS LICITATÓRIOSE JURÍDICOS, E PRONTUÁRIOS DOS SERVIDORES, BEM COMO A DIGITALIZAÇÃO DE TODOS OS PROCESSOS ADMINISTRATIVOS NO ÂMBITO MUNICIPAL, ESTADUAL E FEDERAL DA SECRETARIA MUNICIPAL DE EDUCAÇÃO DO MUNICÍPIO DE ALAGOINHAS-BAHIA";;;;;;;;;;;;;;;;;;;;
"019-2023";;;;;;;;;;;;"1974-2023";;;;"24/02/2023";"VENCIDO";"TAVARES & TAVARES EMPREENDIMENTOS COMERCIAIS LTDA";;;;"24/02/2023";;;;"24/02/2024";;;;"R$ 201.970,00";;
"";;"Gestor/Fiscal";;;;;;;;;;;;;"Nome";;;;"Unid. Orçamentária";;"Órgão";;;;;;;"Data Início";;;"Data Fim";""
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"Objeto:";;;;;;;;"SECRETARIA MUNICIPAL DA EDUCAÇÃO DE ALAGOINHAS E A TAVARES & TAVARES EMPREENDIMENTOS COMERCIAIS LTDA, TENDO POR OBJETO DA AQUISIÇÃO DE MATERIAIS DIDÁTICOS IMPRESSOS, COMPLEMENTARES E DE APOIO PEDAGÓGICO A SEREM UTILIZADOS POR ESTUDANTES E DOCENTES DOS 1°, 2°, 3° 4° E 5° ANOS DO ENSINO FUNDAMENTAL, COM GARANTIA, DE ACORDO COM AS CONDIÇÕES, EXIGÊNCIAS E AS ESPECIFICAÇÕES TÉCNICAS ESTABELECIDAS, ATENDENDO AS NECESSIDADES DA SECRETARIA MUNICIPAL DA EDUCAÇÃO DE ALAGOINHAS-BAHIA.";;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;;;;;;;"";;;;;;;;;;;;;;;;;;;;

"Contabilis - Desenvolvido por 3Tecnos Tecnologia  /   /       Chave do Filtro: KM4N-XALJ-MBKY-ALLJ-8D7S
SPID: 8216";;;;;;;;;;;;;;;;;;;;"";;;;;"Página 4 de 34";;;;;;;
"ESTADO DA BAHIA";;;;;;;;;;;;;;;;;"";;;;;;;;
;;;;;;;;;;;;;;;;
"PREFEITURA MUNICIPAL DE ALAGOINHAS";;;;;;;;;;;;;;;;;;;;;;;;;;
"Relação de Contratos";;;;;;;;;;;;;;;;;;;;;;;;;;

"ABRIL/2026";;;;;

"Contrato";;;;;;;;;;;;"Processo";;;;"Assinatura";"Situação";"Credor/Fornecedor";;;;"Vigência";;;;;;;;"Valor";;
;;;;;;;;;;;;;;;;;;;;;;"Início";;;;"Fim";;;;;;
"020-2023";;;;;;;;;;;;"1953-2023";;;;"24/02/2023";"VENCIDO";"OVERVIEW SERVICOS GRAFICOS LTDA";;;;"24/02/2023";;;;"24/02/2024";;;;"R$ 906.841,66";;

